customer_id,region,channel,membership,category_pref,device,tenure_months,visits_month,purchases_90d,aov_clp,total_spend_90d_clp,return_count_90d,rating_avg,days_since_last_purchase,repurchase_30d
934,Valparaíso,Ads,Sí,Deportes,Desktop,15,20,1,47065.0,49283,0,4.2,24,0
935,RM,Ads,No,Belleza,Mobile,0,17,0,,0,0,3.7,32,0
936,RM,Organic,Sí,Tecnología,Mobile,13,20,1,72614.0,80951,0,4.5,0,1
937,RM,Organic,Sí,Hogar,Desktop,18,56,6,23581.0,147514,0,3.9,1,0
938,Los Lagos,Ads,No,Tecnología,Mobile,30,12,0,,0,0,,67,0
939,RM,Referral,No,Moda,Mobile,12,11,0,,0,0,4.2,239,0
940,Valparaíso,Referral,No,Hogar,Mobile,23,23,0,,0,0,4.0,112,0
941,RM,Organic,No,Tecnología,Mobile,21,20,0,,0,0,4.1,113,0
942,Valparaíso,Ads,No,Tecnología,Mobile,18,12,0,,5201,0,,68,0
943,Biobío,Organic,No,Moda,Mobile,27,34,2,22959.0,45809,0,3.6,18,1
944,Araucanía,Referral,Sí,Hogar,Mobile,11,14,0,,8235,0,,137,0
945,RM,Referral,Sí,Tecnología,Mobile,12,19,1,69671.0,57025,1,4.5,24,0
946,RM,Ads,No,Moda,Mobile,18,23,1,36880.0,39088,0,3.8,23,0
947,RM,Email,No,Moda,Mobile,12,15,0,,6649,0,,73,0
948,Los Lagos,Ads,No,Deportes,Desktop,23,14,0,,811,0,3.9,92,0
949,Araucanía,Ads,Sí,Tecnología,Mobile,11,27,2,50965.0,91026,0,4.6,43,0
950,Valparaíso,Organic,Sí,Deportes,Desktop,20,23,2,27155.0,45911,0,4.5,5,1
951,Valparaíso,Ads,No,Moda,Mobile,17,4,0,,7268,0,4.1,116,0
952,Biobío,Ads,No,Tecnología,Desktop,20,16,0,,0,0,,217,0
953,RM,Ads,Sí,Moda,Mobile,13,22,0,,0,0,,105,0
954,Los Lagos,Organic,No,Hogar,Mobile,15,41,1,24004.0,21294,0,3.7,16,1
955,RM,Referral,No,Belleza,Desktop,19,21,0,,0,0,3.8,107,0
956,RM,Organic,No,Tecnología,Desktop,20,9,0,,9490,0,,106,0
957,Valparaíso,Ads,No,Moda,Mobile,18,14,1,25563.0,11602,0,4.6,13,0
958,RM,Ads,No,Hogar,Mobile,35,20,0,,4607,0,,75,0
959,RM,Ads,Sí,Belleza,Mobile,8,20,1,30942.0,42627,0,4.3,22,0
960,Biobío,Ads,Sí,Hogar,Desktop,17,31,1,19472.0,27035,0,4.4,19,0
961,RM,Organic,No,Belleza,Mobile,2,37,1,27528.0,46118,1,3.6,4,0
962,Valparaíso,Organic,Sí,Belleza,Mobile,22,9,0,,0,0,4.0,177,0
963,RM,Ads,No,Tecnología,Mobile,7,17,1,44104.0,51241,0,3.8,0,0
964,RM,Ads,Sí,Deportes,Mobile,15,62,1,26587.0,25899,0,3.2,0,1
965,RM,Organic,No,Belleza,Desktop,14,14,0,,0,0,4.1,103,0
966,RM,Ads,Sí,Tecnología,Mobile,21,23,1,49149.0,31388,0,5.0,16,0
967,Biobío,Ads,Sí,Hogar,Mobile,12,12,0,,0,0,,46,0
968,RM,Ads,No,Moda,Mobile,12,35,0,,8521,0,3.9,48,1
969,Valparaíso,Email,Sí,Tecnología,Mobile,32,13,0,,0,0,4.1,46,0
970,Valparaíso,Organic,Sí,Tecnología,Mobile,21,29,1,59396.0,76177,0,4.4,52,0
971,Biobío,Organic,Sí,Tecnología,Mobile,12,15,0,,3278,0,4.6,43,0
972,Los Lagos,Email,No,Tecnología,Desktop,15,2,1,38111.0,29268,0,3.8,8,0
973,Biobío,Ads,Sí,Hogar,Mobile,34,29,1,33390.0,35219,0,4.4,27,0
974,RM,Ads,Sí,Tecnología,Mobile,16,32,0,,5494,0,,130,1
975,RM,Email,No,Belleza,Desktop,11,16,1,21889.0,17978,0,4.2,0,0
976,RM,Email,Sí,Moda,Mobile,11,16,0,,0,0,4.4,32,0
977,Valparaíso,Referral,No,Tecnología,Desktop,13,53,2,56300.0,128393,0,3.8,5,0
978,RM,Ads,No,Moda,Desktop,12,29,1,32921.0,30202,0,3.9,24,0
979,Valparaíso,Ads,No,Moda,Mobile,5,20,0,,0,0,4.3,71,0
980,Valparaíso,Organic,No,Belleza,Mobile,7,30,2,26603.0,63794,0,4.1,9,1
981,RM,Organic,No,Tecnología,Mobile,10,12,0,,0,0,,31,0
982,Biobío,Ads,No,Tecnología,Mobile,24,47,3,60904.0,188829,0,4.0,55,0
983,RM,Organic,Sí,Belleza,Desktop,14,32,2,26812.0,49849,0,4.6,2,0
984,RM,Referral,No,Belleza,Mobile,16,29,1,32632.0,27050,0,3.4,38,0
985,Biobío,Ads,No,Deportes,Mobile,31,19,0,,3047,0,4.2,45,0
986,Valparaíso,Ads,No,Deportes,Mobile,31,9,0,,0,0,,365,0
987,Biobío,Organic,No,Tecnología,Mobile,15,18,0,,3257,0,4.5,161,0
988,RM,Organic,Sí,Hogar,Mobile,12,18,1,27989.0,20647,0,4.2,135,0
989,RM,Organic,No,Tecnología,Desktop,9,46,0,,3181,0,4.0,140,0
990,Araucanía,Ads,Sí,Tecnología,Mobile,25,16,2,60743.0,131367,0,4.0,7,1
991,Araucanía,Organic,No,Deportes,Mobile,16,35,0,,0,0,4.3,97,0
992,Biobío,Ads,No,Tecnología,Mobile,14,11,0,,0,0,4.3,100,0
993,RM,Email,No,Hogar,Desktop,10,9,0,,0,0,4.0,114,0
994,Valparaíso,Email,No,Belleza,Mobile,10,5,0,,0,0,4.3,35,0
995,RM,Ads,No,Tecnología,Desktop,21,14,1,57677.0,60367,0,4.2,19,0
996,RM,Organic,Sí,Belleza,Mobile,5,21,1,31293.0,28573,0,4.3,26,1
997,Los Lagos,Email,No,Belleza,Desktop,28,11,0,,0,0,4.4,60,0
998,RM,Email,Sí,Moda,Mobile,13,26,3,33646.0,108128,0,4.9,20,0
999,Los Lagos,Organic,No,Tecnología,Mobile,17,14,1,39679.0,28001,0,4.2,152,0
1000,RM,Ads,No,Hogar,Mobile,5,6,0,,6685,0,4.2,223,0
1001,RM,Organic,No,Hogar,Mobile,18,9,1,39395.0,33421,0,4.4,11,0
1002,Valparaíso,Email,No,Hogar,Mobile,15,13,1,30398.0,23436,0,3.8,26,0
1003,Araucanía,Referral,Sí,Tecnología,Mobile,17,33,1,53981.0,54068,0,4.2,0,1
1004,Biobío,Organic,No,Belleza,Mobile,33,17,0,,8530,0,4.0,173,0
1005,Araucanía,Email,No,Tecnología,Mobile,20,12,0,,15645,0,4.2,64,0
1006,Biobío,Ads,Sí,Deportes,Desktop,10,18,1,38045.0,34764,0,4.3,41,0
1007,Biobío,Referral,No,Tecnología,Mobile,11,18,2,62361.0,114306,0,4.7,5,0
1008,Araucanía,Ads,No,Moda,Desktop,24,38,1,21609.0,24376,0,4.6,46,0
1009,RM,Email,No,Belleza,Mobile,31,13,2,17011.0,23309,0,3.6,9,0
1010,Valparaíso,Organic,No,Tecnología,Mobile,21,9,0,,5950,0,,56,0
1011,RM,Organic,Sí,Tecnología,Mobile,25,29,2,49721.0,102990,0,4.5,17,1
1012,Los Lagos,Organic,Sí,Moda,Mobile,24,36,2,22620.0,56077,0,4.3,60,0
1013,Los Lagos,Referral,Sí,Moda,Desktop,32,20,1,28992.0,37420,0,4.1,33,1
1014,RM,Email,No,Moda,Mobile,0,24,1,28686.0,29803,0,4.6,131,0
1015,Biobío,Email,No,Hogar,Desktop,25,12,0,,249,0,,100,0
1016,Los Lagos,Referral,Sí,Tecnología,Desktop,28,32,0,,0,0,,108,0
1017,RM,Organic,No,Belleza,Mobile,5,35,4,18395.0,66324,0,4.4,3,0
1018,Valparaíso,Organic,No,Belleza,Desktop,9,27,0,,0,0,4.3,87,0
1019,Los Lagos,Organic,No,Hogar,Mobile,9,22,1,23189.0,45708,0,3.9,10,1
1020,RM,Organic,No,Deportes,Desktop,11,41,1,37230.0,35088,0,3.8,0,0
1021,Biobío,Organic,No,Hogar,Mobile,13,14,0,,0,0,3.8,128,0
1022,RM,Ads,Sí,Hogar,Mobile,20,35,2,40491.0,85722,0,4.7,5,0
1023,Los Lagos,Organic,Sí,Tecnología,Desktop,27,19,1,62976.0,62796,0,4.5,16,0
1024,Los Lagos,Organic,No,Hogar,Mobile,29,22,2,25731.0,59423,0,4.4,8,0
1025,Los Lagos,Organic,No,Moda,Mobile,10,24,0,,0,0,4.2,74,0
1026,Valparaíso,Organic,No,Tecnología,Mobile,10,28,1,48031.0,150968,0,3.9,0,1
1027,Araucanía,Referral,Sí,Hogar,Mobile,31,22,2,25233.0,54859,0,4.0,10,0
1028,Araucanía,Email,No,Deportes,Mobile,24,4,2,38823.0,76653,1,4.4,0,1
1029,RM,Referral,Sí,Moda,Desktop,19,19,3,27403.0,80049,0,4.4,21,1
1030,Araucanía,Ads,No,Moda,Mobile,23,29,1,28750.0,25373,0,4.0,0,0
1031,RM,Organic,No,Belleza,Mobile,18,20,0,,0,0,,126,0
1032,Valparaíso,Email,No,Tecnología,Mobile,23,21,0,,0,0,,189,0
1033,RM,Organic,Sí,Moda,Mobile,15,32,2,24856.0,53847,1,4.3,9,0
1034,RM,Organic,No,Deportes,Desktop,21,8,1,34844.0,40763,0,4.1,9,0
1035,RM,Organic,No,Moda,Desktop,3,26,1,22021.0,19058,0,4.1,2,0
1036,Biobío,Organic,No,Hogar,Desktop,11,42,1,37695.0,53693,0,3.9,80,1
1037,RM,Organic,Sí,Tecnología,Mobile,11,18,1,77401.0,72838,0,4.3,29,0
1038,Biobío,Organic,Sí,Belleza,Mobile,14,34,1,30121.0,30265,0,4.1,31,0
1039,RM,Ads,No,Hogar,Desktop,9,19,0,,0,0,,126,0
1040,RM,Organic,Sí,Belleza,Desktop,13,27,1,27492.0,26656,0,4.1,83,0
1041,Valparaíso,Organic,No,Moda,Mobile,3,27,2,22719.0,43809,0,3.6,58,0
1042,Araucanía,Email,No,Moda,Mobile,23,20,0,,0,0,,74,0
1043,RM,Organic,No,Deportes,Desktop,17,13,0,,7816,0,4.3,100,0
1044,Valparaíso,Organic,No,Moda,Mobile,1,20,0,,13435,0,,49,1
1045,Araucanía,Email,Sí,Hogar,Mobile,10,21,2,34970.0,78804,0,4.1,12,0
1046,Valparaíso,Organic,Sí,Hogar,Mobile,21,10,0,,0,0,3.8,50,0
1047,RM,Organic,No,Deportes,Mobile,13,3,0,,1574,0,4.5,50,0
1048,RM,Ads,No,Hogar,Mobile,11,39,0,,12185,0,4.5,56,0
1049,Araucanía,Organic,Sí,Hogar,Mobile,17,30,0,,0,0,,34,0
1050,RM,Ads,Sí,Tecnología,Mobile,21,28,2,67168.0,140616,0,4.4,37,1
1051,Araucanía,Email,No,Belleza,Mobile,4,19,0,,0,0,3.8,74,0
1052,Valparaíso,Organic,Sí,Tecnología,Mobile,24,10,0,,9145,0,,41,0
1053,Los Lagos,Ads,No,Moda,Mobile,10,33,1,15696.0,14625,0,3.9,4,0
1054,Araucanía,Ads,No,Hogar,Desktop,18,14,1,32277.0,25239,0,3.9,81,1
1055,Los Lagos,Organic,Sí,Hogar,Desktop,18,7,0,,0,0,4.1,75,0
1056,RM,Ads,No,Moda,Mobile,13,20,0,,0,0,4.0,71,0
1057,Biobío,Organic,No,Tecnología,Mobile,8,32,2,66241.0,140105,0,4.1,64,1
1058,RM,Ads,No,Moda,Desktop,15,9,0,,10716,0,4.5,87,0
1059,Valparaíso,Organic,Sí,Deportes,Mobile,34,20,0,,0,0,3.5,103,0
1060,Valparaíso,Ads,Sí,Deportes,Mobile,4,24,0,,0,0,4.1,73,0
1061,Araucanía,Organic,No,Tecnología,Desktop,35,9,0,,16238,0,4.3,70,0
1062,Los Lagos,Email,No,Belleza,Mobile,15,17,0,,6552,0,,126,0
1063,Biobío,Organic,No,Moda,Desktop,18,10,1,24404.0,18201,0,3.8,1,0
1064,RM,Organic,No,Belleza,Desktop,7,35,2,18359.0,39595,0,4.8,93,1
1065,RM,Ads,No,Hogar,Mobile,10,9,0,,0,0,5.0,40,0
1066,Biobío,Ads,Sí,Moda,Mobile,13,14,2,25266.0,40251,0,4.2,97,0
1067,RM,Ads,No,Belleza,Mobile,8,18,0,,0,0,,31,0
1068,RM,Ads,No,Belleza,Mobile,16,20,0,,0,0,,110,0
1069,RM,Email,No,Hogar,Mobile,14,11,1,37222.0,33378,0,3.7,19,1
1070,RM,Email,No,Tecnología,Mobile,37,25,1,40704.0,37610,0,4.2,1,0
1071,RM,Organic,Sí,Hogar,Mobile,6,18,0,,0,0,,101,0
1072,RM,Ads,No,Hogar,Desktop,19,23,0,,7288,0,4.4,139,0
1073,RM,Email,No,Tecnología,Mobile,20,34,1,59461.0,62695,1,4.1,30,0
1074,RM,Referral,No,Tecnología,Mobile,7,40,1,35477.0,30363,1,4.1,128,0
1075,Los Lagos,Email,No,Deportes,Mobile,25,14,1,34220.0,36802,0,3.7,5,0
1076,RM,Organic,No,Tecnología,Mobile,14,17,1,52934.0,63381,0,3.7,12,0
1077,RM,Organic,No,Moda,Mobile,0,19,0,,0,0,3.4,36,0
1078,Biobío,Ads,No,Tecnología,Mobile,25,19,0,,0,0,4.1,61,0
1079,RM,Ads,No,Hogar,Mobile,7,12,0,,0,0,4.4,156,0
1080,Los Lagos,Ads,No,Tecnología,Desktop,8,34,0,,3012,0,,84,1
1081,Araucanía,Ads,No,Tecnología,Desktop,25,12,0,,11919,0,4.4,125,0
1082,RM,Email,Sí,Deportes,Mobile,15,38,1,31487.0,38270,0,4.1,33,0
1083,RM,Organic,No,Belleza,Mobile,27,21,0,,10279,0,4.8,336,0
1084,Araucanía,Email,No,Tecnología,Mobile,30,19,1,47725.0,30131,0,3.8,42,0
1085,Los Lagos,Organic,No,Hogar,Mobile,12,10,1,36710.0,30043,0,3.8,62,1
1086,Valparaíso,Organic,No,Hogar,Mobile,26,4,0,,0,0,,69,0
1087,Valparaíso,Ads,Sí,Belleza,Desktop,10,45,4,17585.0,74809,0,4.7,3,1
1088,RM,Email,No,Deportes,Mobile,40,10,1,33212.0,31618,0,4.7,17,0
1089,Los Lagos,Organic,Sí,Hogar,Mobile,11,26,4,33436.0,109748,0,4.6,13,1
1090,RM,Organic,No,Moda,Mobile,28,23,2,27048.0,60173,0,4.4,13,0
1091,Los Lagos,Referral,No,Deportes,Desktop,26,16,1,31726.0,41071,0,4.4,11,1
1092,Biobío,Organic,Sí,Tecnología,Desktop,21,28,1,57835.0,73911,0,4.2,47,0
1093,Valparaíso,Ads,No,Hogar,Mobile,11,21,0,,1320,0,3.8,31,1
1094,Valparaíso,Ads,No,Belleza,Mobile,16,21,1,20233.0,25185,0,4.2,10,1
1095,RM,Ads,No,Deportes,Mobile,0,13,0,,0,0,3.5,86,0
1096,RM,Ads,Sí,Moda,Mobile,20,14,0,,0,0,4.1,48,0
1097,RM,Organic,No,Moda,Mobile,21,11,0,,9948,0,3.9,85,0
1098,RM,Ads,Sí,Hogar,Desktop,19,23,1,37976.0,42352,0,4.5,48,1
1099,Biobío,Organic,No,Moda,Desktop,0,35,1,21648.0,31638,0,4.2,120,0
1100,RM,Ads,Sí,Moda,Desktop,5,17,0,,0,0,4.8,365,0
1101,RM,Organic,No,Hogar,Mobile,11,38,2,39278.0,97517,0,4.4,10,0
1102,Los Lagos,Ads,Sí,Moda,Desktop,21,50,4,25741.0,105470,0,4.0,54,0
1103,Araucanía,Organic,No,Deportes,Desktop,21,11,1,35370.0,29342,0,4.3,0,0
1104,Los Lagos,Organic,Sí,Tecnología,Mobile,16,52,3,53936.0,159265,0,3.6,0,1
1105,Los Lagos,Organic,No,Hogar,Desktop,24,15,0,,0,0,4.4,105,0
1106,RM,Organic,No,Hogar,Mobile,8,14,1,32517.0,85918,0,3.8,19,0
1107,RM,Email,No,Moda,Desktop,24,35,1,21675.0,18578,0,3.9,54,0
1108,Biobío,Organic,No,Tecnología,Mobile,23,19,2,52388.0,117175,0,4.6,87,1
1109,Biobío,Referral,No,Moda,Mobile,22,17,0,,0,0,4.2,178,0
1110,RM,Referral,Sí,Belleza,Mobile,16,17,1,22933.0,31608,0,4.2,22,0
1111,Araucanía,Ads,Sí,Hogar,Mobile,36,16,1,25305.0,-24506,0,4.6,6,1
1112,RM,Organic,No,Belleza,Mobile,23,17,1,27969.0,19760,0,4.6,19,1
1113,RM,Organic,Sí,Belleza,Mobile,8,42,1,22401.0,26765,0,3.9,88,0
1114,Valparaíso,Email,No,Tecnología,Mobile,20,7,0,,0,0,,237,0
1115,Valparaíso,Organic,No,Tecnología,Mobile,26,15,0,,0,0,4.4,137,0
1116,Valparaíso,Organic,Sí,Belleza,Desktop,12,14,0,,16253,0,4.4,34,1
1117,RM,Ads,No,Belleza,Desktop,29,14,0,,4836,0,,190,0
1118,Araucanía,Email,Sí,Tecnología,Mobile,22,32,1,64245.0,57683,0,4.9,30,0
1119,RM,Email,No,Tecnología,Desktop,0,9,1,45652.0,51509,0,3.9,18,1
1120,RM,Organic,No,Tecnología,Mobile,21,30,0,,0,0,3.7,74,0
1121,Araucanía,Ads,No,Belleza,Desktop,14,14,0,,0,0,4.1,365,0
1122,Los Lagos,Organic,No,Tecnología,Mobile,23,11,0,,8740,0,4.4,41,0
1123,Araucanía,Organic,No,Hogar,Mobile,27,4,0,,2359,0,4.5,92,0
1124,Araucanía,Email,Sí,Deportes,Mobile,20,35,2,34959.0,68340,0,4.3,66,0
1125,Biobío,Organic,Sí,Tecnología,Mobile,35,36,2,63566.0,113809,0,5.0,4,1
1126,Valparaíso,Organic,Sí,Moda,Desktop,16,13,2,33828.0,65133,0,5.0,30,0
1127,RM,Organic,No,Tecnología,Desktop,24,14,1,45988.0,47525,0,4.3,42,0
1128,RM,Email,No,Deportes,Mobile,26,13,1,48543.0,39219,0,4.1,4,0
1129,RM,Email,No,Tecnología,Mobile,17,12,0,,338,0,4.0,65,0
1130,RM,Ads,No,Moda,Desktop,26,48,1,33601.0,46004,0,4.0,5,0
1131,Biobío,Email,No,Moda,Desktop,12,12,0,,1813,0,4.6,67,0
1132,Valparaíso,Organic,Sí,Tecnología,Mobile,14,19,0,,4675,0,,33,0
1133,RM,Ads,No,Tecnología,Mobile,5,10,1,43432.0,39913,0,4.4,45,0
1134,RM,Organic,No,Hogar,Mobile,20,10,0,,0,0,4.3,66,0
1135,Biobío,Organic,No,Tecnología,Mobile,21,35,1,59281.0,54789,0,4.3,15,0
1136,RM,Ads,No,Deportes,Mobile,30,21,0,,8439,0,4.5,248,0
1137,Araucanía,Referral,No,Deportes,Mobile,26,19,0,,0,0,4.4,111,0
1138,Valparaíso,Organic,Sí,Hogar,Desktop,15,18,0,,0,0,4.4,256,0
1139,Valparaíso,Organic,No,Moda,Mobile,6,32,1,29474.0,25429,0,4.7,2,0
1140,Valparaíso,Organic,Sí,Moda,Desktop,22,26,1,28424.0,18252,0,3.8,16,0
1141,Araucanía,Organic,No,Deportes,Desktop,29,12,0,,10939,0,4.2,32,0
1142,RM,Referral,No,Hogar,Desktop,26,8,0,,0,0,3.9,215,0
1143,Biobío,Ads,No,Tecnología,Mobile,29,17,1,54171.0,49919,0,4.4,2,0
1144,Valparaíso,Ads,Sí,Tecnología,Desktop,16,20,1,60123.0,60761,0,3.7,3,0
1145,RM,Email,Sí,Moda,Mobile,13,20,2,37577.0,70918,0,4.3,32,0
1146,Araucanía,Organic,No,Hogar,Mobile,11,18,0,,2503,0,4.3,123,0
1147,Araucanía,Ads,No,Hogar,Mobile,17,18,0,,0,0,4.5,57,0
1148,Biobío,Ads,No,Tecnología,Mobile,17,2,0,,989,0,4.0,33,0
1149,Araucanía,Ads,No,Moda,Desktop,20,24,0,,0,0,5.0,135,0
1150,Araucanía,Referral,Sí,Tecnología,Desktop,17,16,0,,14844,0,4.0,60,0
1151,Biobío,Email,No,Tecnología,Mobile,17,17,0,,-15284,0,3.7,94,0
1152,Araucanía,Organic,No,Hogar,Mobile,10,15,1,30227.0,36527,0,4.3,17,0
1153,Biobío,Email,No,Tecnología,Mobile,27,40,0,,0,0,,127,0
1154,Biobío,Organic,No,Moda,Mobile,19,16,1,19373.0,25797,0,4.7,0,0
1155,Valparaíso,Organic,No,Hogar,Desktop,16,27,1,35860.0,42029,0,3.5,60,0
1156,Biobío,Organic,No,Hogar,Mobile,11,13,0,,0,0,4.1,238,0
1157,RM,Organic,Sí,Moda,Desktop,5,18,0,,0,0,,105,1
1158,Araucanía,Ads,Sí,Tecnología,Mobile,31,34,1,66237.0,51013,0,4.0,16,1
1159,Araucanía,Ads,No,Tecnología,Mobile,24,16,0,,0,0,3.6,191,0
1160,RM,Referral,Sí,Belleza,Mobile,2,29,0,,0,0,4.8,178,0
1161,Araucanía,Ads,No,Hogar,Mobile,26,7,0,,0,0,3.8,65,0
1162,RM,Ads,No,Hogar,Mobile,27,23,1,33102.0,26664,0,4.5,115,0
1163,RM,Organic,No,Tecnología,Desktop,19,16,1,61647.0,54862,0,3.8,36,0
1164,Biobío,Organic,No,Hogar,Desktop,34,36,1,28720.0,33959,0,4.0,25,1
1165,RM,Ads,No,Moda,Mobile,20,24,1,23686.0,0,0,4.4,3,0
1166,Araucanía,Ads,No,Moda,Mobile,4,21,1,25550.0,30256,0,4.2,15,0
1167,Araucanía,Email,No,Moda,Mobile,22,26,1,33343.0,31135,0,3.8,0,1
1168,Valparaíso,Organic,Sí,Tecnología,Mobile,20,6,0,,11526,0,4.4,52,0
1169,RM,Organic,No,Tecnología,Mobile,12,22,2,64102.0,130335,0,3.3,2,0
1170,RM,Ads,No,Deportes,Mobile,24,27,1,47144.0,33279,0,3.7,30,0
1171,Valparaíso,Organic,No,Belleza,Desktop,1,25,1,24027.0,9055,0,4.7,40,0
1172,Los Lagos,Organic,No,Tecnología,Mobile,28,24,1,56741.0,47602,0,4.0,14,1
1173,Biobío,Ads,No,Hogar,Desktop,9,26,1,20521.0,59503,0,4.4,33,0
1174,RM,Organic,Sí,Tecnología,Mobile,8,19,1,52108.0,38405,0,4.5,49,0
1175,Biobío,Ads,No,Tecnología,Desktop,17,19,0,,883,0,,55,0
1176,Valparaíso,Organic,No,Hogar,Mobile,22,11,1,37001.0,42620,0,4.1,30,0
1177,Biobío,Organic,No,Tecnología,Mobile,20,9,0,,0,0,3.7,43,0
1178,RM,Organic,No,Moda,Desktop,11,13,0,,0,0,,61,0
1179,Biobío,Email,No,Moda,Mobile,13,14,0,,0,0,,130,0
1180,Valparaíso,Organic,No,Tecnología,Mobile,7,20,1,54132.0,66212,0,4.8,10,1
1181,Los Lagos,Email,No,Tecnología,Desktop,16,33,2,69304.0,153222,0,3.9,91,0
1182,RM,Organic,No,Deportes,Desktop,29,27,1,39398.0,49157,0,4.3,13,0
1183,Biobío,Email,No,Tecnología,Desktop,18,19,2,60558.0,118902,0,4.0,0,0
1184,Los Lagos,Organic,Sí,Moda,Mobile,27,38,1,25758.0,25329,0,4.5,1,1
1185,RM,Ads,No,Hogar,Mobile,33,17,0,,5485,0,3.6,86,0
1186,Los Lagos,Ads,Sí,Moda,Desktop,12,30,1,34805.0,-35978,0,4.2,3,0
1187,Biobío,Referral,Sí,Hogar,Mobile,16,21,3,37146.0,86510,1,4.3,18,0
1188,RM,Organic,No,Tecnología,Mobile,40,16,0,,7345,0,4.2,111,0
1189,RM,Organic,No,Tecnología,Mobile,32,14,2,43118.0,95987,0,4.3,60,0
1190,Biobío,Organic,No,Tecnología,Mobile,1,5,0,,8574,0,,113,0
1191,RM,Email,Sí,Hogar,Mobile,22,12,1,32232.0,35850,0,4.1,20,0
1192,Valparaíso,Ads,No,Moda,Mobile,18,11,0,,7665,0,4.1,57,0
1193,RM,Email,Sí,Tecnología,Mobile,26,24,2,64878.0,118453,0,4.5,17,0
1194,Valparaíso,Organic,Sí,Tecnología,Mobile,11,40,0,,0,0,4.7,79,0
1195,RM,Organic,Sí,Hogar,Mobile,10,38,0,,0,0,3.6,71,0
1196,Araucanía,Organic,No,Moda,Mobile,11,5,0,,11611,0,4.0,32,0
1197,Los Lagos,Referral,No,Belleza,Desktop,12,22,1,24490.0,25962,0,3.9,4,0
1198,Los Lagos,Ads,Sí,Moda,Mobile,26,17,1,29831.0,28559,0,4.0,8,0
1199,Biobío,Referral,No,Hogar,Mobile,6,9,1,27215.0,19072,0,4.2,47,0
1200,RM,Organic,No,Moda,Desktop,12,17,0,,0,0,4.1,127,0
1201,Biobío,Ads,Sí,Belleza,Mobile,0,18,0,,0,0,,46,0
1202,RM,Ads,No,Deportes,Mobile,28,11,0,,5961,0,,86,0
1203,RM,Organic,Sí,Hogar,Mobile,31,13,0,,4784,0,4.4,76,0
1204,RM,Email,No,Tecnología,Desktop,15,13,1,44458.0,46459,0,3.7,20,0
1205,Valparaíso,Referral,No,Tecnología,Desktop,15,33,2,45558.0,97444,0,3.9,0,0
1206,Biobío,Email,Sí,Hogar,Desktop,23,7,2,27953.0,49462,0,4.6,63,0
1207,Biobío,Ads,No,Deportes,Desktop,33,9,0,,0,0,4.2,58,0
1208,RM,Organic,No,Hogar,Mobile,22,14,0,,5466,0,,34,0
1209,RM,Organic,No,Tecnología,Mobile,11,10,0,,0,0,,229,0
1210,Los Lagos,Referral,No,Deportes,Mobile,2,21,1,35438.0,42101,0,4.9,16,0
1211,RM,Organic,No,Deportes,Mobile,7,14,2,46513.0,96435,0,4.0,81,0
1212,Valparaíso,Ads,No,Tecnología,Mobile,19,8,0,,0,0,4.5,77,0
1213,RM,Ads,No,Moda,Mobile,11,14,0,,1645,0,,61,0
1214,Araucanía,Ads,No,Hogar,Mobile,20,25,1,33004.0,44277,0,3.9,26,0
1215,Biobío,Referral,Sí,Belleza,Desktop,12,31,2,27707.0,53094,0,4.8,29,0
1216,RM,Organic,Sí,Deportes,Mobile,7,12,0,,5894,0,,54,0
1217,RM,Organic,No,Moda,Mobile,6,19,1,25583.0,28056,0,4.0,29,0
1218,Biobío,Organic,No,Moda,Mobile,34,13,0,,0,0,3.9,42,0
1219,Biobío,Ads,No,Belleza,Mobile,27,32,2,24253.0,37994,0,4.5,2,1
1220,RM,Organic,No,Hogar,Mobile,35,12,0,,0,0,3.7,180,0
1221,Los Lagos,Organic,Sí,Hogar,Mobile,23,14,0,,0,0,,38,0
1222,RM,Email,Sí,Deportes,Mobile,14,16,0,,0,0,4.3,120,0
1223,RM,Referral,No,Tecnología,Desktop,31,4,0,,8566,0,4.2,156,0
1224,Los Lagos,Organic,No,Hogar,Desktop,18,4,0,,0,0,,56,0
1225,RM,Organic,No,Deportes,Mobile,20,5,0,,0,0,,118,0
1226,Biobío,Referral,No,Deportes,Mobile,18,21,1,25531.0,18539,0,4.0,83,0
1227,RM,Organic,No,Hogar,Mobile,0,19,1,44527.0,56389,0,3.9,34,0
1228,RM,Organic,Sí,Tecnología,Desktop,34,29,1,84213.0,104353,0,4.4,20,0
1229,Los Lagos,Organic,Sí,Hogar,Mobile,23,18,0,,0,0,4.2,71,0
1230,RM,Ads,No,Tecnología,Mobile,21,9,1,52883.0,59672,1,4.7,13,1
1231,Araucanía,Organic,No,Tecnología,Desktop,17,49,3,50212.0,160795,0,4.4,32,0
1232,RM,Referral,Sí,Deportes,Mobile,20,25,0,,7190,0,4.4,35,0
1233,RM,Ads,No,Tecnología,Mobile,12,10,0,,6328,0,,63,1
1234,RM,Ads,No,Hogar,Mobile,24,39,1,34718.0,20535,0,3.6,0,0
1235,Biobío,Organic,No,Hogar,Mobile,5,32,0,,9410,0,,91,0
1236,RM,Ads,Sí,Belleza,Mobile,20,37,2,26262.0,55399,0,4.3,85,0
1237,Araucanía,Ads,No,Hogar,Mobile,24,20,0,,0,0,,55,0
1238,Valparaíso,Email,No,Tecnología,Desktop,16,9,0,,0,0,4.0,53,0
